SOD,Num_Sat_Rcv, X, Y, Z, Receiver_Bias,GDOP
11701,11,6347494.05,-22945.0481,622823.056,0.643383123,2.06854933
11731,11,6347494.52,-22944.6512,622822.887,0.983188396,2.06742527
11761,11,6347494.04,-22945.1611,622822.829,0.591785284,2.06627334
11791,11,6347493.93,-22944.7015,622823.157,0.544968288,2.06509349
11821,11,6347493.97,-22944.849,622823.312,0.708918057,2.0638858
11851,11,6347494.27,-22944.3487,622823.379,0.864003821,2.06265037
11881,11,6347493.64,-22944.4694,622823.308,0.465646375,2.06138743
11911,11,6347493.81,-22944.8273,622823.254,0.540632544,2.06009689
11941,11,6347494.29,-22944.1775,622823.155,1.11308022,2.05877901
11971,11,6347494.66,-22944.2487,622823.382,1.07117855,2.05743393
12001,11,6347494.49,-22945.1632,622823.109,1.13867593,2.05606187
12031,11,6347494.03,-22944.7097,622822.989,0.580259627,2.05466306
12061,11,6347494.04,-22944.5747,622823.134,0.648046024,2.05323755
12091,11,6347493.36,-22945.2435,622822.613,0.23873802,2.21907232
12121,11,6347494.23,-22944.7078,622822.537,0.827934436,2.22004549
12151,11,6347493.62,-22944.7568,622823.022,0.570354808,2.22099549
12181,11,6347493.23,-22944.8039,622822.981,0.0554208045,2.22192147
12211,11,6347493.09,-22944.4223,622823.24,-0.000304510508,2.22282275
12241,11,6347493.93,-22944.7835,622823.502,0.611260625,2.22369851
12271,11,6347493.42,-22944.8644,622823.095,0.657633619,2.22454844
12301,11,6347492.78,-22945.048,622822.73,-0.0406635659,2.22537165
12331,11,6347492.74,-22944.5927,622822.997,0.109844627,2.22616738
12361,11,6347493.34,-22944.9892,622822.624,0.37923974,2.22693491
12391,11,6347493.64,-22944.8084,622822.77,0.594866835,2.2276737
12421,11,6347493.84,-22944.5663,622823.009,0.637346789,2.22838301
12451,11,6347493.3,-22944.7234,622822.639,0.216181116,2.22906223
12481,11,6347493.34,-22945.2515,622823.423,0.31391117,2.22971046
12511,11,6347492.48,-22944.8626,622822.89,-0.334162479,2.23032728
12541,11,6347492.15,-22944.5056,622822.685,-0.264791086,2.23091174
12571,11,6347493.16,-22944.9325,622823.275,0.5300549,2.231463
12601,11,6347493.03,-22945.094,622823.063,0.237249562,2.23198074
12631,11,6347492.91,-22944.7015,622823.027,0.220081589,2.23246411
12661,11,6347491.89,-22944.7444,622822.719,-0.458277399,2.23291249
12691,11,6347492.72,-22944.5501,622822.881,0.104562328,2.23332484
12721,11,6347492.88,-22944.5238,622822.774,0.20582686,2.23370078
12751,11,6347493.04,-22944.6914,622823.115,0.534827251,2.23403951
12781,11,6347492.86,-22944.2814,622823.063,0.283860495,2.23434041
12811,11,6347492.97,-22944.5053,622822.981,0.435872896,2.23460266
12841,11,6347492.96,-22944.3177,622823.307,0.247388623,2.23482566
12871,11,6347493.42,-22944.5507,622822.905,0.627785237,2.23500861
12901,11,6347492.76,-22944.8666,622823.029,0.177323197,2.23515104
12931,11,6347492.12,-22945.1055,622822.723,-0.280119501,2.23525214
12961,11,6347493.36,-22944.889,622822.889,0.582495545,2.23531099
12991,11,6347491.95,-22944.9962,622822.892,-0.364542961,2.23532748
13021,11,6347492.51,-22944.7718,622823.157,0.0675344265,2.23530039
13051,11,6347491.96,-22944.7003,622822.694,-0.568911105,2.23522943
13081,11,6347491.81,-22944.8555,622822.721,-0.641610886,2.23511375
13111,11,6347492.32,-22944.7148,622822.671,-0.0505460776,2.23495271
13141,11,6347492.8,-22944.8243,622822.873,0.150677265,2.23474574
13171,11,6347493.24,-22944.8916,622823.203,0.410596602,2.23449223
13201,11,6347492.47,-22944.9452,622823.227,-0.108372009,2.23419172
13231,11,6347492.95,-22945.2357,622823.182,0.00566569745,2.2338433
13261,11,6347493.45,-22945.0315,622822.862,0.360283791,2.23344656
13291,11,6347492.95,-22945.6365,622822.833,0.0175567041,2.23300101
13321,11,6347493.35,-22945.394,622822.654,0.371572996,2.2325059
13351,11,6347492.44,-22944.6623,622823.329,-0.456713292,2.23196096
13381,11,6347491.86,-22944.8563,622822.898,-0.507858443,2.23136542
13411,11,6347492.54,-22944.8527,622822.994,-0.0804683057,2.23071869
13441,11,6347493.28,-22944.8001,622823.431,0.375547441,2.23002041
13471,11,6347492.9,-22944.6442,622823.273,-0.0267308034,2.22927025
13501,11,6347492,-22944.4102,622823.002,-0.76759802,2.2284677
13531,11,6347493.38,-22944.6577,622823.166,0.0873507223,2.22761195
13561,11,6347492.77,-22944.6293,622822.981,-0.154253994,2.22670313
13591,11,6347492.73,-22944.9061,622823.269,-0.0868688789,2.22574052
13621,11,6347493.62,-22944.3901,622823.471,0.674331271,2.22472374
13651,11,6347493.23,-22944.5346,622822.76,0.421384667,2.22365267
13681,11,6347490.86,-22944.6863,622823.031,-1.11721788,2.22252707
13711,11,6347492.91,-22945.1175,622823.078,0.198292457,2.2213459
13741,11,6347492.39,-22945.6339,622822.693,-0.213627591,2.2201097
13771,11,6347492.19,-22945.0904,622822.958,-0.0891496629,2.21881793
13801,11,6347492.31,-22944.5156,622823.202,-0.233429974,2.21747032
13831,11,6347491.95,-22944.6383,622823.213,-0.247905251,2.21606676
13861,11,6347492.39,-22944.9867,622823.05,0.00164732111,2.21460696
13891,11,6347492.44,-22944.9138,622822.624,-0.0399260412,2.21309093
13921,11,6347491.54,-22944.8708,622822.746,-0.563154846,2.21151862
13951,11,6347492.35,-22944.4415,622822.836,-0.174492702,2.20988966
13981,11,6347491.78,-22945.0756,622822.902,-0.440944526,2.20820431
14011,11,6347492.24,-22945.0541,622823.09,-0.297488709,2.20646234
14041,11,6347491.55,-22944.2914,622823.299,-0.664154897,2.204664
14071,11,6347492.62,-22944.9817,622823.018,0.054034433,2.20280898
14101,11,6347492.65,-22944.5658,622823.229,0.128107978,2.20089771
14131,11,6347491.28,-22944.3853,622823.116,-0.90408721,2.19893033
14161,11,6347493.05,-22944.9372,622823.273,0.482552879,2.19690646
14191,11,6347492.07,-22945.0545,622822.902,-0.0652223277,2.19482696
14221,11,6347494.59,-22944.78,622823.788,1.76326207,2.19269136
14251,12,6347492.9,-22944.7814,622823.623,0.636140593,2.19050072
14281,12,6347491.68,-22944.8655,622823.377,-0.455403189,2.18825482
14311,12,6347492.56,-22944.9992,622823.246,0.107309738,2.1859538
14341,12,6347492.25,-22944.6784,622823.108,-0.417554794,2.18359837
14371,12,6347492.49,-22944.919,622822.965,-0.141738984,2.18118869
14401,12,6347491.19,-22944.956,622822.797,-1.06305393,2.17872545
14431,12,6347490.69,-22945.0745,622822.631,-1.2316625,2.17620878
14461,12,6347490.86,-22944.85,622823.302,-0.940163279,2.1736392
14491,12,6347490.86,-22945.0396,622823.551,-0.749298629,2.17101732
14521,12,6347492.28,-22944.8789,622823.689,-0.0751107209,2.16834351
14551,12,6347491.65,-22945.2239,622823.242,-0.429672436,2.1656187
14581,12,6347491.39,-22945.0566,622823.586,-0.733027149,2.16284325
14611,12,6347491.37,-22944.8432,622823.129,-0.677102638,2.16001782
14641,12,6347491.47,-22945.1813,622823.61,-0.353127171,2.15714307
14671,12,6347491.83,-22945.261,622823.326,-0.450357772,2.1542197
14701,12,6347492.03,-22945.6604,622823.72,-0.0958651935,2.15124848
14731,12,6347493.16,-22945.3065,622823.473,0.875990044,2.14823006
14761,12,6347492.98,-22944.9726,622823.641,0.723106243,2.14516545
14791,12,6347492.35,-22945.7612,622823.319,0.382268368,2.14205536
14821,12,6347491.57,-22945.3186,622823.817,-0.22247132,2.13890063
14851,12,6347491.85,-22945.3112,622822.802,-0.0867948605,2.13570198
14881,12,6347492.46,-22944.6177,622824.041,0.56212449,2.1324604
14911,12,6347491.28,-22945.3305,622823.373,-0.101905549,2.12917698
14941,12,6347492.38,-22945.295,622823.144,0.583544928,2.1258523
14971,12,6347493.83,-22944.7071,622824,1.53838736,2.1224875
15001,12,6347492.08,-22945.6897,622823.404,0.25685285,2.1190839
15031,12,6347492.48,-22944.7806,622823.917,0.605206383,2.115642
15061,12,6347492.04,-22944.9767,622824.056,0.377924762,2.11216311
15091,12,6347493.72,-22945.2208,622824.032,1.46771554,2.108648
15121,13,6347492.98,-22945.3851,622823.67,0.941847087,2.10509816
15151,13,6347491.66,-22944.9847,622823.642,-0.00134818055,2.10151451
15181,13,6347492.98,-22945.4015,622823.191,1.00214722,2.09789783
15211,13,6347490.09,-22945.2415,622822.896,-1.37135764,2.09424989
15241,13,6347491.36,-22944.9101,622823.54,-0.536939211,2.09057102
15271,13,6347491.61,-22945.351,622823.361,-0.109900992,2.08686287
15301,13,6347490.19,-22944.989,622823.008,-0.904779914,2.08312664
15331,13,6347492.17,-22944.9116,622823.397,0.385889699,2.07936302
15361,13,6347491.21,-22945.1577,622823.576,-0.385016596,2.07557378
15391,13,6347491.41,-22945.0025,622823.161,-0.380576371,2.07175974
15421,13,6347492.36,-22945.3393,622823.805,0.301956611,2.06792211
15451,13,6347493.3,-22945.7552,622823.581,0.805534606,2.06406217
15481,13,6347492.19,-22944.735,622823.707,0.265700556,2.06018132
15511,13,6347491.44,-22945.4434,622823.534,-0.470737226,2.05628054
15541,13,6347492.97,-22945.8857,622823.97,0.680150322,2.05236089
15571,13,6347491.57,-22945.2932,622823.911,-0.112586498,2.04842404
15601,13,6347491.7,-22944.7149,622824.005,-0.0108629937,2.04447083
15631,13,6347491.29,-22946.0878,622823.229,-0.434166494,2.04050268
15661,13,6347491.44,-22945.0139,622823.857,-0.279371406,1.89594958
15691,13,6347491.66,-22945.2413,622823.605,0.0168836398,1.89495887
15721,13,6347490.51,-22945.343,622823.234,-1.00717325,2.21313409
15751,13,6347489.26,-22945.077,622822.828,-1.87166799,3.31708732
15781,13,6347490.43,-22945.3431,622823.164,-1.11971916,3.32965792
15811,13,6347489.16,-22945.1574,622822.861,-1.95502691,3.34180819
15841,13,6347487.63,-22944.651,622822.691,-3.2126175,3.35351608
15871,13,6347490.92,-22945.1729,622822.77,-0.843024347,3.36475925
15901,13,6347490.66,-22945.2196,622822.848,-1.0479365,3.37551861
15931,13,6347489.6,-22945.1658,622822.897,-1.78881082,3.38577333
15961,13,6347492.62,-22945.3933,622823.372,0.463329708,3.39550267
15991,13,6347491.02,-22945.0698,622822.983,-0.86042027,3.40468948
16021,13,6347491.43,-22944.9696,622823.392,-0.514100778,3.41331403
16051,13,6347490.78,-22945.0428,622823.427,-1.03916149,3.42135967
16081,13,6347491.27,-22944.6837,622822.879,-0.722153901,3.42880958
16111,13,6347490.78,-22945.054,622823.058,-1.07366634,3.43564862
16141,13,6347489.47,-22944.8021,622822.778,-1.76130503,3.44186267
16171,13,6347490.14,-22945.0754,622822.786,-1.30531382,3.44743793
16201,13,6347490.52,-22944.8116,622823.13,-1.11901766,3.4523631
16231,13,6347490.88,-22944.942,622823.211,-0.694481306,3.45662761
16261,13,6347491.58,-22944.9025,622823.24,-0.381315379,3.46022226
16291,13,6347492.04,-22944.8673,622823.525,0.357817822,3.46313942
16321,13,6347491.98,-22945.3128,622823.415,0.192752187,3.46537295
16351,13,6347490.84,-22945.3915,622823.092,-0.656780193,3.46691827
16381,13,6347491.54,-22945.2039,622823.029,-0.228928901,3.4677715
16411,13,6347489.61,-22945.0628,622822.663,-1.80016005,3.46793194
16441,13,6347492.39,-22945.1436,622823.422,0.18577185,3.46739781
16471,13,6347488.79,-22944.6217,622822.568,-2.54723425,3.46617319
16501,13,6347490.48,-22944.666,622822.941,-1.22743301,3.46425825
16531,13,6347489.89,-22945.0602,622822.826,-1.46093874,3.46165926
16561,13,6347490.08,-22944.8991,622823.249,-1.28887551,3.45838156
16591,13,6347489.25,-22944.6166,622823.002,-1.73749487,3.45443304
16621,13,6347490.53,-22945.1537,622822.794,-0.765364677,3.44982179
16651,13,6347489.52,-22944.8467,622822.934,-1.80087729,3.44455906
16681,13,6347488.72,-22944.6592,622822.389,-2.36179342,3.43865586
16711,13,6347491.36,-22945.1818,622823.297,-0.341389705,3.43212409
16741,13,6347489.56,-22944.9852,622822.692,-1.73899489,3.42497967
16771,13,6347490.22,-22944.736,622823.426,-1.23058819,3.41723592
16801,13,6347490.01,-22944.5873,622822.838,-1.29146051,3.40890978
16831,13,6347491.22,-22944.7715,622823.136,-0.531062889,3.40001757
16861,13,6347490.52,-22944.7751,622823,-0.877717605,3.39057794
16891,13,6347490.52,-22944.5415,622823.218,-0.740030407,3.38060889
16921,13,6347490.38,-22944.8496,622822.789,-0.970255321,3.37012987
16951,13,6347489.71,-22944.9453,622822.806,-1.34762032,3.35916077
16981,13,6347491.85,-22945.1244,622823.248,0.217656287,3.3477212
17011,13,6347491.34,-22944.8635,622823.092,-0.193335382,3.33583318
17041,13,6347489.88,-22944.6228,622822.66,-1.31215393,3.32351737
17071,13,6347491.28,-22945.1168,622823.151,-0.355212338,3.31079415
17101,13,6347490.26,-22944.7246,622823.336,-1.22837768,3.29768628
17131,13,6347491.67,-22945.0857,622823.106,-0.0426161543,3.28421422
17161,13,6347491.81,-22945.4911,622822.931,0.0286552746,3.27040032
17191,13,6347491.75,-22944.461,622823.321,0.0431067907,3.25626592
17221,13,6347491.08,-22945.1849,622823.012,-0.469752782,3.24183239
17251,13,6347491.8,-22945.0608,622823.17,0.163720567,3.22712059
17281,13,6347491.55,-22944.7591,622823.074,-0.109036019,3.21215197
17311,13,6347492.3,-22945.1005,622823.291,0.442950207,3.19694671
17341,13,6347491.28,-22944.9961,622823.269,-0.491828362,3.18152579
17371,13,6347491.36,-22944.5117,622822.778,-0.403419976,3.16590856
17401,13,6347491.7,-22945.6184,622822.726,-0.0327867326,3.15011457
17431,13,6347492.83,-22945.1064,622823.448,0.61868986,3.13416288
17461,13,6347491.24,-22944.9463,622822.899,-0.495895111,3.11807279
17491,13,6347491.57,-22944.5559,622822.933,-0.207531829,3.10186134
17521,13,6347491.83,-22944.7117,622822.832,-0.00527311371,3.08554646
17551,13,6347491.24,-22945.1432,622823.523,-0.829372486,3.06914522
17581,13,6347491.78,-22945.4597,622822.882,-0.292603231,3.05267376
17611,12,6347490.9,-22945.0299,622822.894,-0.711265745,3.03614829
17641,12,6347491.04,-22945.3229,622822.84,-0.549223205,3.01958356
17671,12,6347490.07,-22944.5635,622822.821,-1.27061479,3.00299468
17701,12,6347491.77,-22945.0936,622823.031,0.0549952488,2.9863949
17731,12,6347491.54,-22944.8307,622822.76,-0.26131243,2.96979863
17761,12,6347493,-22944.7362,622823.45,0.97208709,2.63138975
17791,12,6347493.05,-22944.2022,622823.588,0.959490273,2.62309817
17821,12,6347491.82,-22944.2602,622823.486,0.0107055261,2.61459994
17851,12,6347493.03,-22944.3129,622823.715,0.90507819,2.60590553
17881,11,6347492.69,-22945.0559,622823.666,0.803228528,2.59702657
17911,11,6347491.44,-22943.8646,622823.587,-0.0228319854,2.58797406
17941,12,6347493.18,-22944.6736,622823.592,1.09339818,2.57875819
17971,12,6347492.61,-22944.3946,622823.777,0.707820317,2.56939072
18001,11,6347491.71,-22944.927,622823.314,-0.245346044,2.55988207
18031,11,6347491.46,-22944.5865,622823.237,-0.429743687,2.55024269
18061,11,6347492.91,-22944.0637,622823.503,0.689360437,2.54048285
18091,11,6347491.99,-22944.8979,622823.675,-0.0844501341,2.53061343
18121,11,6347492.46,-22944.8202,622823.565,0.250550612,2.52064405
18151,11,6347492.45,-22943.9786,622823.799,0.274008751,2.51058485
18181,11,6347491.94,-22944.8855,622823.581,-0.0769787249,2.50044545
18211,11,6347491.77,-22944.6564,622823.747,0.193854822,2.49023527
18241,11,6347491.28,-22945.2001,622823.235,-0.460358767,2.47996358
18271,11,6347491.83,-22944.654,622823.177,-0.274429933,2.46963917
18301,11,6347491.47,-22944.317,622823.627,-0.520125669,2.45927098
18331,11,6347492.42,-22945.0805,622823.47,0.241739295,1.94596547
18361,11,6347492.41,-22944.8926,622823.487,0.382929962,1.94268665
18391,11,6347492.8,-22944.9748,622823.597,0.599178548,1.93940205
18421,11,6347492.72,-22944.8992,622823.865,0.901029598,1.93611315
18451,11,6347492.13,-22944.4861,622824.256,0.504569079,1.93282136
18481,11,6347492.97,-22944.3558,622823.888,1.17765851,1.92952786
18511,11,6347491.73,-22944.7429,622823.819,0.187499489,1.92623431
18541,11,6347492.41,-22944.9463,622824.036,0.768139789,1.92294163
18571,11,6347492.01,-22944.9658,622823.784,0.634191415,1.9196514
18601,11,6347492.24,-22944.3964,622823.973,0.553989967,1.91636471
18631,11,6347491.15,-22944.9098,622823.212,-0.0705825229,1.91308297
18661,11,6347492.05,-22944.5212,622823.681,0.453086595,1.90980705
18691,11,6347491.37,-22944.8426,622823.493,-0.0230241708,1.90653846
18721,11,6347492.7,-22944.8443,622823.486,0.884777695,1.90327799
18751,11,6347492.35,-22944.614,622823.571,0.681083011,1.90002711
18781,11,6347491.26,-22944.4886,622823.231,-0.114868266,1.8967868
18811,11,6347491.82,-22944.8392,622823.172,0.504209241,1.89355789
18841,11,6347491.88,-22944.8428,622823.733,0.573494229,1.89034159
18871,11,6347491.06,-22944.8798,622823.277,-0.0265671741,1.88713895
18901,11,6347491.32,-22944.6966,622823.78,-0.0348887235,1.88395071
18931,11,6347491.68,-22944.7352,622823.314,0.424607278,1.88077793
18961,11,6347492.43,-22945.5458,622823.163,0.469014873,1.87762147
18991,11,6347491.1,-22944.8541,622823.924,-0.0287191282,1.87448243
19021,11,6347491.52,-22944.8231,622823.673,0.360439441,1.87136132
19051,11,6347490.94,-22944.4284,622823.246,-0.343167083,1.8682592
19081,11,6347491.34,-22944.6834,622823.199,0.0937639499,1.86517666
19111,11,6347491.24,-22944.6849,622823.339,0.0624883242,1.86211463
19141,11,6347491.21,-22944.6643,622823.51,-0.0722850949,1.85907376
19171,11,6347492.12,-22944.3068,622823.524,0.141818029,1.85605471
19201,11,6347491.73,-22944.2336,622823.385,-0.53940398,1.85305835
19231,11,6347492.25,-22944.9013,622823.501,0.0709723287,1.85008513
19261,11,6347490.59,-22944.6158,622823.405,-1.06723789,1.84713596
19291,11,6347491.55,-22945.0355,622822.816,-0.423416574,1.84421102
19321,11,6347490.49,-22944.1489,622823.193,-1.17380671,1.84131129
19351,11,6347490.49,-22944.3485,622823.357,-0.975724418,1.83843706
19381,11,6347490.53,-22944.6225,622823.337,-1.14523215,1.83558894
19411,11,6347489.75,-22944.1431,622822.932,-1.75592594,1.83276751
19441,11,6347491.65,-22944.806,622823.074,-0.203568489,1.82997294
19471,11,6347491.42,-22945.5452,622823.664,-0.495126214,1.82720612
19501,11,6347490.62,-22945.2815,622823.053,-0.980062813,1.82446736
19531,11,6347490.66,-22944.5961,622823.131,-1.13494897,1.82175692
19561,11,6347490.71,-22944.7961,622823.682,-0.923650733,1.81907526
19591,11,6347490.86,-22944.8481,622823.058,-0.918273684,1.81642279
19621,11,6347490.65,-22944.8214,622823.391,-1.06689089,1.81379984
19651,11,6347491.14,-22944.9327,622823.514,-0.368186546,1.81120668
19681,11,6347490.87,-22944.6851,622823.349,-0.480104319,1.80864374
19711,12,6347490.73,-22944.8055,622823.168,-0.743672031,1.80611124
19741,12,6347490.3,-22945.0697,622822.96,-1.03096591,1.80360947
19771,12,6347490.13,-22944.1669,622823.238,-1.11744748,1.80113862
19801,12,6347490.37,-22944.9912,622823.125,-1.14877662,1.79869895
19831,12,6347491.43,-22944.6049,622823.056,-0.433081969,1.7962906
19861,11,6347490.66,-22944.801,622822.724,-1.10701818,1.79391402
19891,12,6347489.94,-22944.8667,622823.246,-1.25655431,1.79156922
19921,12,6347491.12,-22944.8236,622823.221,-0.363529317,1.78925621
19951,12,6347489.79,-22944.6154,622823.408,-1.27175652,1.78697551
19981,12,6347490.87,-22945.4887,622822.902,-0.556851245,1.78472685
20011,12,6347490.5,-22945.4279,622823.162,-0.901068206,1.78251066
20041,12,6347491.14,-22944.9371,622823.226,-0.246684883,1.78032682
20071,12,6347490.37,-22944.8239,622823.375,-1.0633062,1.77817566
20101,12,6347491.2,-22944.8918,622822.868,-0.129813485,1.77605698
20131,12,6347490.98,-22944.6733,622822.691,-0.704279343,1.77397106
20161,12,6347490.58,-22945.0522,622823.027,-0.815748496,1.77191788
20191,12,6347490.03,-22945.6229,622822.745,-1.31715419,1.76989749
20221,12,6347490.29,-22945.0779,622822.732,-1.03928594,1.7679098
20251,13,6347490.42,-22945.0701,622822.925,-0.744561546,1.76595492
20281,13,6347490.74,-22944.4392,622823.24,-0.465573872,1.76403282
20311,13,6347490.07,-22945.0186,622822.98,-0.888464519,1.7621436
20341,13,6347490.07,-22944.994,622822.958,-0.789731484,1.76028707
20371,13,6347490.2,-22944.8332,622822.697,-0.870473801,1.75846327
20401,13,6347491.12,-22945.4042,622823.441,0.069612568,1.75667208
20431,13,6347489.5,-22945.2226,622822.813,-0.957378885,1.75491375
20461,13,6347490.62,-22944.6778,622822.55,-0.412064495,1.75318774
20491,13,6347490.44,-22944.7674,622822.637,-0.529644432,2.0529424
20521,13,6347489.68,-22944.9308,622822.877,-1.02898906,2.05102257
20551,13,6347489.4,-22944.8045,622822.968,-1.24441672,2.04910407
20581,13,6347490.33,-22945.4346,622823.41,-0.59513508,2.04718704
20611,13,6347490.61,-22945.2073,622822.837,-0.601661391,2.04527193
